    [17167194] = {['id']=17167194, ['name']="GateSentry", ['index']=858, ['level']=75},
    [17166538] = {['id']=17166538, ['name']="TinyLycopodium", ['index']=202, ['level']=12},
    [17166541] = {['id']=17166541, ['name']="TinyLycopodium", ['index']=205, ['level']=12},
    [17166537] = {['id']=17166537, ['name']="TinyLycopodium", ['index']=201, ['level']=10},
    [17166534] = {['id']=17166534, ['name']="CarrionCrow", ['index']=198, ['level']=24},
    [17166535] = {['id']=17166535, ['name']="CarrionCrow", ['index']=199, ['level']=24},
    [17166536] = {['id']=17166536, ['name']="TinyLycopodium", ['index']=200, ['level']=10},
    [17166539] = {['id']=17166539, ['name']="TinyLycopodium", ['index']=203, ['level']=11},
    [17166540] = {['id']=17166540, ['name']="TinyLycopodium", ['index']=204, ['level']=10},
    [17166546] = {['id']=17166546, ['name']="Crawler", ['index']=210, ['level']=20},
    [17166555] = {['id']=17166555, ['name']="Crawler", ['index']=219, ['level']=20},
    [17166530] = {['id']=17166530, ['name']="SavannaRarab", ['index']=194, ['level']=15},
    [17166556] = {['id']=17166556, ['name']="SavannaRarab", ['index']=220, ['level']=13},
    [17166554] = {['id']=17166554, ['name']="Crawler", ['index']=218, ['level']=19},
    [17166557] = {['id']=17166557, ['name']="SavannaRarab", ['index']=221, ['level']=15},
    [17166687] = {['id']=17166687, ['name']="GoblinSkirmish", ['index']=351, ['level']=57},
    [17166396] = {['id']=17166396, ['name']="Crawler", ['index']=60, ['level']=21},
    [17166457] = {['id']=17166457, ['name']="TinyLycopodium", ['index']=121, ['level']=10},
    [17166460] = {['id']=17166460, ['name']="TinyLycopodium", ['index']=124, ['level']=10},
    [17166462] = {['id']=17166462, ['name']="TinyLycopodium", ['index']=126, ['level']=12},
    [17166463] = {['id']=17166463, ['name']="TinyLycopodium", ['index']=127, ['level']=12},
    [17166464] = {['id']=17166464, ['name']="TinyLycopodium", ['index']=128, ['level']=11},
    [17166465] = {['id']=17166465, ['name']="TinyLycopodium", ['index']=129, ['level']=12},
    [17166468] = {['id']=17166468, ['name']="CarrionCrow", ['index']=132, ['level']=23},
    [17166469] = {['id']=17166469, ['name']="CarrionCrow", ['index']=133, ['level']=25},
    [17166470] = {['id']=17166470, ['name']="CarrionCrow", ['index']=134, ['level']=23},
    [17166471] = {['id']=17166471, ['name']="CarrionCrow", ['index']=135, ['level']=22},
    [17166472] = {['id']=17166472, ['name']="TinyLycopodium", ['index']=136, ['level']=10},
    [17166473] = {['id']=17166473, ['name']="TinyLycopodium", ['index']=137, ['level']=10},
    [17166474] = {['id']=17166474, ['name']="TinyLycopodium", ['index']=138, ['level']=10},
    [17166477] = {['id']=17166477, ['name']="TinyLycopodium", ['index']=141, ['level']=12},
    [17166478] = {['id']=17166478, ['name']="TinyLycopodium", ['index']=142, ['level']=11},
    [17166481] = {['id']=17166481, ['name']="SavannaRarab", ['index']=145, ['level']=15},
    [17166482] = {['id']=17166482, ['name']="SavannaRarab", ['index']=146, ['level']=13},
    [17166490] = {['id']=17166490, ['name']="SavannaRarab", ['index']=154, ['level']=13},
    [17166491] = {['id']=17166491, ['name']="SavannaRarab", ['index']=155, ['level']=15},
    [17166494] = {['id']=17166494, ['name']="Crawler", ['index']=158, ['level']=21},
    [17166497] = {['id']=17166497, ['name']="TinyLycopodium", ['index']=161, ['level']=11},
    [17166431] = {['id']=17166431, ['name']="GoblinPatrolma", ['index']=95, ['level']=58},
    [17166432] = {['id']=17166432, ['name']="Goblin\'sRarab", ['index']=96, ['level']=53},
    [17166433] = {['id']=17166433, ['name']="GoblinDraftee", ['index']=97, ['level']=58},
    [17166447] = {['id']=17166447, ['name']="Rafflesia", ['index']=111, ['level']=51},
    [17166448] = {['id']=17166448, ['name']="Rafflesia", ['index']=112, ['level']=50},
    [17166449] = {['id']=17166449, ['name']="Bumblebee", ['index']=113, ['level']=15},
    [17166450] = {['id']=17166450, ['name']="Bumblebee", ['index']=114, ['level']=16},
    [17166506] = {['id']=17166506, ['name']="TinyLycopodium", ['index']=170, ['level']=11},
    [17166507] = {['id']=17166507, ['name']="TinyLycopodium", ['index']=171, ['level']=10},
    [17166508] = {['id']=17166508, ['name']="TinyLycopodium", ['index']=172, ['level']=10},
    [17166509] = {['id']=17166509, ['name']="SavannaRarab", ['index']=173, ['level']=14},
    [17166510] = {['id']=17166510, ['name']="SavannaRarab", ['index']=174, ['level']=14},
    [17166511] = {['id']=17166511, ['name']="CarrionCrow", ['index']=175, ['level']=24},
    [17166512] = {['id']=17166512, ['name']="CarrionCrow", ['index']=176, ['level']=25},
    [17166513] = {['id']=17166513, ['name']="CarrionCrow", ['index']=177, ['level']=24},
    [17166514] = {['id']=17166514, ['name']="CarrionCrow", ['index']=178, ['level']=24},
    [17166522] = {['id']=17166522, ['name']="SavannaRarab", ['index']=186, ['level']=15},
    [17166523] = {['id']=17166523, ['name']="SavannaRarab", ['index']=187, ['level']=13},
    [17166524] = {['id']=17166524, ['name']="SavannaRarab", ['index']=188, ['level']=13},
    [17166525] = {['id']=17166525, ['name']="SavannaRarab", ['index']=189, ['level']=14},
    [17166526] = {['id']=17166526, ['name']="CarrionCrow", ['index']=190, ['level']=23},
    [17166527] = {['id']=17166527, ['name']="CarrionCrow", ['index']=191, ['level']=24},
    [17166528] = {['id']=17166528, ['name']="SavannaRarab", ['index']=192, ['level']=15},
    [17167178] = {['id']=17167178, ['name']="AlliedEnsign", ['index']=842, ['level']=0},
    [17166423] = {['id']=17166423, ['name']="CarrionCrow", ['index']=87, ['level']=25},
    [17166424] = {['id']=17166424, ['name']="CarrionCrow", ['index']=88, ['level']=23},
    [17166425] = {['id']=17166425, ['name']="CarrionCrow", ['index']=89, ['level']=23},
    [17166426] = {['id']=17166426, ['name']="CarrionCrow", ['index']=90, ['level']=23},
    [17166427] = {['id']=17166427, ['name']="CarrionCrow", ['index']=91, ['level']=22},
    [17166438] = {['id']=17166438, ['name']="Rafflesia", ['index']=102, ['level']=50},
    [17166439] = {['id']=17166439, ['name']="Rafflesia", ['index']=103, ['level']=51},
    [17166440] = {['id']=17166440, ['name']="Bumblebee", ['index']=104, ['level']=16},
    [17166441] = {['id']=17166441, ['name']="Belladonna", ['index']=105, ['level']=53},
    [17166442] = {['id']=17166442, ['name']="Rafflesia", ['index']=106, ['level']=50},
    [17166443] = {['id']=17166443, ['name']="Rafflesia", ['index']=107, ['level']=50},
    [17166444] = {['id']=17166444, ['name']="Bumblebee", ['index']=108, ['level']=15},
    [17166445] = {['id']=17166445, ['name']="Bumblebee", ['index']=109, ['level']=16},
    [17166446] = {['id']=17166446, ['name']="Rafflesia", ['index']=110, ['level']=52},
    [17166451] = {['id']=17166451, ['name']="Rafflesia", ['index']=115, ['level']=52},
    [17166452] = {['id']=17166452, ['name']="Rafflesia", ['index']=116, ['level']=51},
    [17166453] = {['id']=17166453, ['name']="Rafflesia", ['index']=117, ['level']=51},
    [17166455] = {['id']=17166455, ['name']="Bumblebee", ['index']=119, ['level']=17},
    [17166456] = {['id']=17166456, ['name']="Bumblebee", ['index']=120, ['level']=16},
    [17166500] = {['id']=17166500, ['name']="Crawler", ['index']=164, ['level']=21},
    [17166501] = {['id']=17166501, ['name']="Crawler", ['index']=165, ['level']=19},
    [17166502] = {['id']=17166502, ['name']="CarrionCrow", ['index']=166, ['level']=22},
    [17166503] = {['id']=17166503, ['name']="CarrionCrow", ['index']=167, ['level']=24},
    [17166504] = {['id']=17166504, ['name']="CarrionCrow", ['index']=168, ['level']=24},
    [17166505] = {['id']=17166505, ['name']="CarrionCrow", ['index']=169, ['level']=25},
    [17166515] = {['id']=17166515, ['name']="Crawler", ['index']=179, ['level']=19},
    [17166517] = {['id']=17166517, ['name']="Crawler", ['index']=181, ['level']=18},
    [17166529] = {['id']=17166529, ['name']="SavannaRarab", ['index']=193, ['level']=15},
    [17166530] = {['id']=17166530, ['name']="SavannaRarab", ['index']=194, ['level']=15},
    [17166546] = {['id']=17166546, ['name']="Crawler", ['index']=210, ['level']=20},
    [17166562] = {['id']=17166562, ['name']="SavannaRarab", ['index']=226, ['level']=13},
    [17166560] = {['id']=17166560, ['name']="Crawler", ['index']=224, ['level']=19},
    [17166559] = {['id']=17166559, ['name']="Crawler", ['index']=223, ['level']=21},
    [17166561] = {['id']=17166561, ['name']="SavannaRarab", ['index']=225, ['level']=13},
    [17166558] = {['id']=17166558, ['name']="Crawler", ['index']=222, ['level']=20},
    [17166454] = {['id']=17166454, ['name']="Bumblebee", ['index']=118, ['level']=17},
    [17166568] = {['id']=17166568, ['name']="HispidRarab", ['index']=232, ['level']=93},
    [17166571] = {['id']=17166571, ['name']="HispidRarab", ['index']=235, ['level']=93},
    [17166574] = {['id']=17166574, ['name']="HispidRarab", ['index']=238, ['level']=93},
    [17166578] = {['id']=17166578, ['name']="GoblinFranctir", ['index']=242, ['level']=58},
    [17166579] = {['id']=17166579, ['name']="GoblinPatrolma", ['index']=243, ['level']=58},
    [17166580] = {['id']=17166580, ['name']="Goblin\'sRarab", ['index']=244, ['level']=51},
    [17166581] = {['id']=17166581, ['name']="GoblinDraftee", ['index']=245, ['level']=56},
    [17166582] = {['id']=17166582, ['name']="HispidRarab", ['index']=246, ['level']=93},
    [17166589] = {['id']=17166589, ['name']="HispidRarab", ['index']=253, ['level']=92},
    [17166609] = {['id']=17166609, ['name']="SavannaRarab", ['index']=273, ['level']=14},
    [17166610] = {['id']=17166610, ['name']="SavannaRarab", ['index']=274, ['level']=15},
    [17166611] = {['id']=17166611, ['name']="SavannaRarab", ['index']=275, ['level']=15},
    [17166613] = {['id']=17166613, ['name']="Crawler", ['index']=277, ['level']=21},
    [17166615] = {['id']=17166615, ['name']="CarrionCrow", ['index']=279, ['level']=23},
    [17166616] = {['id']=17166616, ['name']="CarrionCrow", ['index']=280, ['level']=22},
    [17166617] = {['id']=17166617, ['name']="CarrionCrow", ['index']=281, ['level']=24},
    [17166618] = {['id']=17166618, ['name']="CarrionCrow", ['index']=282, ['level']=25},
    [17166619] = {['id']=17166619, ['name']="SavannaRarab", ['index']=283, ['level']=14},
    [17166620] = {['id']=17166620, ['name']="SavannaRarab", ['index']=284, ['level']=14},
    [17166621] = {['id']=17166621, ['name']="Crawler", ['index']=285, ['level']=20},
    [17166622] = {['id']=17166622, ['name']="Crawler", ['index']=286, ['level']=20},
    [17166685] = {['id']=17166685, ['name']="GoblinSkirmish", ['index']=349, ['level']=58},
    [17166691] = {['id']=17166691, ['name']="Pixie", ['index']=355, ['level']=54},
    [17166692] = {['id']=17166692, ['name']="Pixie", ['index']=356, ['level']=54},
    [17166623] = {['id']=17166623, ['name']="Crawler", ['index']=287, ['level']=21},
    [17166588] = {['id']=17166588, ['name']="HispidRarab", ['index']=252, ['level']=92},
    [17166590] = {['id']=17166590, ['name']="HispidRarab", ['index']=254, ['level']=92},
    [17166563] = {['id']=17166563, ['name']="HispidRarab", ['index']=227, ['level']=92},
    [17166564] = {['id']=17166564, ['name']="HispidRarab", ['index']=228, ['level']=92},
    [17166565] = {['id']=17166565, ['name']="HispidRarab", ['index']=229, ['level']=93},
    [17166566] = {['id']=17166566, ['name']="HispidRarab", ['index']=230, ['level']=93},
    [17166567] = {['id']=17166567, ['name']="HispidRarab", ['index']=231, ['level']=93},
    [17166569] = {['id']=17166569, ['name']="HispidRarab", ['index']=233, ['level']=92},
    [17166572] = {['id']=17166572, ['name']="HispidRarab", ['index']=236, ['level']=92},
    [17166573] = {['id']=17166573, ['name']="HispidRarab", ['index']=237, ['level']=93},
    [17166575] = {['id']=17166575, ['name']="HispidRarab", ['index']=239, ['level']=93},
    [17166576] = {['id']=17166576, ['name']="HispidRarab", ['index']=240, ['level']=93},
    [17166583] = {['id']=17166583, ['name']="HispidRarab", ['index']=247, ['level']=93},
    [17166584] = {['id']=17166584, ['name']="HispidRarab", ['index']=248, ['level']=92},
    [17166585] = {['id']=17166585, ['name']="HispidRarab", ['index']=249, ['level']=93},
    [17166586] = {['id']=17166586, ['name']="HispidRarab", ['index']=250, ['level']=92},
    [17166587] = {['id']=17166587, ['name']="HispidRarab", ['index']=251, ['level']=92},
    [17166591] = {['id']=17166591, ['name']="HispidRarab", ['index']=255, ['level']=92},
    [17166592] = {['id']=17166592, ['name']="HispidRarab", ['index']=256, ['level']=93},
    [17166593] = {['id']=17166593, ['name']="HispidRarab", ['index']=257, ['level']=93},
    [17166594] = {['id']=17166594, ['name']="HispidRarab", ['index']=258, ['level']=92},
    [17166595] = {['id']=17166595, ['name']="HispidRarab", ['index']=259, ['level']=93},
    [17166596] = {['id']=17166596, ['name']="HispidRarab", ['index']=260, ['level']=93},
    [17166597] = {['id']=17166597, ['name']="RiverCrab", ['index']=261, ['level']=23},
    [17166598] = {['id']=17166598, ['name']="RiverCrab", ['index']=262, ['level']=23},
    [17166599] = {['id']=17166599, ['name']="RiverCrab", ['index']=263, ['level']=25},
    [17166600] = {['id']=17166600, ['name']="RiverCrab", ['index']=264, ['level']=24},
    [17166612] = {['id']=17166612, ['name']="Crawler", ['index']=276, ['level']=19},
    [17166614] = {['id']=17166614, ['name']="Crawler", ['index']=278, ['level']=18},
    [17166687] = {['id']=17166687, ['name']="GoblinSkirmish", ['index']=351, ['level']=57},
    [17166688] = {['id']=17166688, ['name']="GoblinMine", ['index']=352, ['level']=53},
    [17166708] = {['id']=17166708, ['name']="Toad", ['index']=372, ['level']=54},
    [17166710] = {['id']=17166710, ['name']="Toad", ['index']=374, ['level']=53},
    [17166711] = {['id']=17166711, ['name']="Toad", ['index']=375, ['level']=51},
    [17167222] = {['id']=17167222, ['name']="WatchfulPixie", ['index']=886, ['level']=0},
    [17166624] = {['id']=17166624, ['name']="Crawler", ['index']=288, ['level']=21},
    [17166556] = {['id']=17166556, ['name']="SavannaRarab", ['index']=220, ['level']=13},
    [17166557] = {['id']=17166557, ['name']="SavannaRarab", ['index']=221, ['level']=15},
    [17166570] = {['id']=17166570, ['name']="HispidRarab", ['index']=234, ['level']=92},
    [17166577] = {['id']=17166577, ['name']="HispidRarab", ['index']=241, ['level']=93},
    [17166625] = {['id']=17166625, ['name']="Bumblebee", ['index']=289, ['level']=17},
    [17166626] = {['id']=17166626, ['name']="Bumblebee", ['index']=290, ['level']=15},
    [17166531] = {['id']=17166531, ['name']="SavannaRarab", ['index']=195, ['level']=15},
    [17166544] = {['id']=17166544, ['name']="Crawler", ['index']=208, ['level']=18},
    [17166533] = {['id']=17166533, ['name']="CarrionCrow", ['index']=197, ['level']=22},
    [17166532] = {['id']=17166532, ['name']="CarrionCrow", ['index']=196, ['level']=25},
    [17166545] = {['id']=17166545, ['name']="Crawler", ['index']=209, ['level']=20},
    [17166703] = {['id']=17166703, ['name']="Toad", ['index']=367, ['level']=51},
    [17166534] = {['id']=17166534, ['name']="CarrionCrow", ['index']=198, ['level']=24},
    [17166535] = {['id']=17166535, ['name']="CarrionCrow", ['index']=199, ['level']=24},
    [17166536] = {['id']=17166536, ['name']="TinyLycopodium", ['index']=200, ['level']=10},
    [17166537] = {['id']=17166537, ['name']="TinyLycopodium", ['index']=201, ['level']=10},
    [17166538] = {['id']=17166538, ['name']="TinyLycopodium", ['index']=202, ['level']=12},
    [17166539] = {['id']=17166539, ['name']="TinyLycopodium", ['index']=203, ['level']=11},
    [17166540] = {['id']=17166540, ['name']="TinyLycopodium", ['index']=204, ['level']=10},
    [17166541] = {['id']=17166541, ['name']="TinyLycopodium", ['index']=205, ['level']=12},
    [17166542] = {['id']=17166542, ['name']="TinyLycopodium", ['index']=206, ['level']=11},
    [17166704] = {['id']=17166704, ['name']="Toad", ['index']=368, ['level']=54},
    [17166702] = {['id']=17166702, ['name']="Toad", ['index']=366, ['level']=53},
    [17166554] = {['id']=17166554, ['name']="Crawler", ['index']=218, ['level']=19},
    [17166555] = {['id']=17166555, ['name']="Crawler", ['index']=219, ['level']=20},
    [17166701] = {['id']=17166701, ['name']="Toad", ['index']=365, ['level']=54},
    [17166499] = {['id']=17166499, ['name']="Crawler", ['index']=163, ['level']=21},
    [17166395] = {['id']=17166395, ['name']="Crawler", ['index']=59, ['level']=19},
    [17166390] = {['id']=17166390, ['name']="Crawler", ['index']=54, ['level']=18},
    [17166391] = {['id']=17166391, ['name']="Crawler", ['index']=55, ['level']=19},
    [17166392] = {['id']=17166392, ['name']="Crawler", ['index']=56, ['level']=21},
    [17166393] = {['id']=17166393, ['name']="Bumblebee", ['index']=57, ['level']=16},
    [17166394] = {['id']=17166394, ['name']="Bumblebee", ['index']=58, ['level']=15},
    [17166400] = {['id']=17166400, ['name']="Crawler", ['index']=64, ['level']=19},
    [17166401] = {['id']=17166401, ['name']="Rafflesia", ['index']=65, ['level']=50},
    [17166404] = {['id']=17166404, ['name']="Bumblebee", ['index']=68, ['level']=17},
    [17166414] = {['id']=17166414, ['name']="Rafflesia", ['index']=78, ['level']=51},
    [17166516] = {['id']=17166516, ['name']="Crawler", ['index']=180, ['level']=21},
    [17166398] = {['id']=17166398, ['name']="Crawler", ['index']=62, ['level']=20},
    [17166383] = {['id']=17166383, ['name']="Rafflesia", ['index']=47, ['level']=50},
    [17166399] = {['id']=17166399, ['name']="Crawler", ['index']=63, ['level']=19},
    [17166388] = {['id']=17166388, ['name']="Crawler", ['index']=52, ['level']=21},
    [17166384] = {['id']=17166384, ['name']="Rafflesia", ['index']=48, ['level']=49},
    [17166385] = {['id']=17166385, ['name']="Bumblebee", ['index']=49, ['level']=16},
    [17166386] = {['id']=17166386, ['name']="Bumblebee", ['index']=50, ['level']=15},
    [17166402] = {['id']=17166402, ['name']="Rafflesia", ['index']=66, ['level']=49},
    [17166376] = {['id']=17166376, ['name']="Rafflesia", ['index']=40, ['level']=50},
    [17166377] = {['id']=17166377, ['name']="Bumblebee", ['index']=41, ['level']=16},
    [17166375] = {['id']=17166375, ['name']="Rafflesia", ['index']=39, ['level']=51},
    [17166378] = {['id']=17166378, ['name']="Bumblebee", ['index']=42, ['level']=17},
    [17166379] = {['id']=17166379, ['name']="Rafflesia", ['index']=43, ['level']=49},
    [17166693] = {['id']=17166693, ['name']="Pixie", ['index']=357, ['level']=51},
    [17166381] = {['id']=17166381, ['name']="Bumblebee", ['index']=45, ['level']=15},
    [17166681] = {['id']=17166681, ['name']="GoblinSkirmish", ['index']=345, ['level']=58},
    [17166382] = {['id']=17166382, ['name']="Bumblebee", ['index']=46, ['level']=16},
    [17166380] = {['id']=17166380, ['name']="Rafflesia", ['index']=44, ['level']=50},
    [17166406] = {['id']=17166406, ['name']="Rafflesia", ['index']=70, ['level']=52},
    [17166407] = {['id']=17166407, ['name']="Bumblebee", ['index']=71, ['level']=15},
    [17166408] = {['id']=17166408, ['name']="Bumblebee", ['index']=72, ['level']=15},
    [17166418] = {['id']=17166418, ['name']="Bumblebee", ['index']=82, ['level']=15},
    [17166413] = {['id']=17166413, ['name']="Rafflesia", ['index']=77, ['level']=51},
    [17166415] = {['id']=17166415, ['name']="Rafflesia", ['index']=79, ['level']=52},
    [17166419] = {['id']=17166419, ['name']="Bumblebee", ['index']=83, ['level']=17},
    [17166416] = {['id']=17166416, ['name']="Rafflesia", ['index']=80, ['level']=51},
    [17166417] = {['id']=17166417, ['name']="Bumblebee", ['index']=81, ['level']=16},
    [17166403] = {['id']=17166403, ['name']="Bumblebee", ['index']=67, ['level']=16},
    [17166405] = {['id']=17166405, ['name']="Rafflesia", ['index']=69, ['level']=52},
    [17166409] = {['id']=17166409, ['name']="Rafflesia", ['index']=73, ['level']=51},
    [17166371] = {['id']=17166371, ['name']="Rafflesia", ['index']=35, ['level']=49},
    [17166694] = {['id']=17166694, ['name']="Pixie", ['index']=358, ['level']=54},
    [17166485] = {['id']=17166485, ['name']="Goblin\'sRarab", ['index']=149, ['level']=52},
    [17166484] = {['id']=17166484, ['name']="GoblinPatrolma", ['index']=148, ['level']=58},
    [17166483] = {['id']=17166483, ['name']="GoblinFranctir", ['index']=147, ['level']=56},
    [17166677] = {['id']=17166677, ['name']="YagudoPersecut", ['index']=341, ['level']=63},
    [17166678] = {['id']=17166678, ['name']="YagudoCondotti", ['index']=342, ['level']=64},
    [17166374] = {['id']=17166374, ['name']="Bumblebee", ['index']=38, ['level']=16},
    [17166489] = {['id']=17166489, ['name']="Goblin\'sRarab", ['index']=153, ['level']=51},
    [17166488] = {['id']=17166488, ['name']="GoblinPatrolma", ['index']=152, ['level']=59},
    [17166487] = {['id']=17166487, ['name']="GoblinDraftee", ['index']=151, ['level']=58},
    [17166372] = {['id']=17166372, ['name']="Rafflesia", ['index']=36, ['level']=50},
    [17166486] = {['id']=17166486, ['name']="GoblinFranctir", ['index']=150, ['level']=57},
    [17166358] = {['id']=17166358, ['name']="SavannaDhalmel", ['index']=22, ['level']=36},
    [17166690] = {['id']=17166690, ['name']="Pixie", ['index']=354, ['level']=52},
    [17166355] = {['id']=17166355, ['name']="SavannaDhalmel", ['index']=19, ['level']=37},
    [17166357] = {['id']=17166357, ['name']="SavannaDhalmel", ['index']=21, ['level']=36},
    [17166356] = {['id']=17166356, ['name']="SavannaDhalmel", ['index']=20, ['level']=35},
    [17166360] = {['id']=17166360, ['name']="SavannaDhalmel", ['index']=24, ['level']=37},
    [17166353] = {['id']=17166353, ['name']="SavannaDhalmel", ['index']=17, ['level']=36},
    [17166354] = {['id']=17166354, ['name']="SavannaDhalmel", ['index']=18, ['level']=36},
    [17166676] = {['id']=17166676, ['name']="YagudoCondotti", ['index']=340, ['level']=62},
    [17166673] = {['id']=17166673, ['name']="YagudoPersecut", ['index']=337, ['level']=62},
    [17166674] = {['id']=17166674, ['name']="YagudoPersecut", ['index']=338, ['level']=64},
    [17166675] = {['id']=17166675, ['name']="YagudoCondotti", ['index']=339, ['level']=63},
    [17166364] = {['id']=17166364, ['name']="SavannaDhalmel", ['index']=28, ['level']=35},
    [17166359] = {['id']=17166359, ['name']="SavannaDhalmel", ['index']=23, ['level']=37},
    [17166363] = {['id']=17166363, ['name']="SavannaDhalmel", ['index']=27, ['level']=36},
    [17166365] = {['id']=17166365, ['name']="SavannaDhalmel", ['index']=29, ['level']=35},
    [17166361] = {['id']=17166361, ['name']="SavannaDhalmel", ['index']=25, ['level']=35},
    [17166369] = {['id']=17166369, ['name']="SavannaDhalmel", ['index']=33, ['level']=36},
    [17166368] = {['id']=17166368, ['name']="SavannaDhalmel", ['index']=32, ['level']=36},
    [17166362] = {['id']=17166362, ['name']="SavannaDhalmel", ['index']=26, ['level']=36},
    [17166370] = {['id']=17166370, ['name']="SavannaDhalmel", ['index']=34, ['level']=36},
    [17166366] = {['id']=17166366, ['name']="SavannaDhalmel", ['index']=30, ['level']=36},
    [17166412] = {['id']=17166412, ['name']="Bumblebee", ['index']=76, ['level']=17},
    [17166347] = {['id']=17166347, ['name']="Bumblebee", ['index']=11, ['level']=16},
    [17166348] = {['id']=17166348, ['name']="CarrionCrow", ['index']=12, ['level']=24},
    [17166349] = {['id']=17166349, ['name']="CarrionCrow", ['index']=13, ['level']=23},
    [17166350] = {['id']=17166350, ['name']="CarrionCrow", ['index']=14, ['level']=24},
    [17166351] = {['id']=17166351, ['name']="CarrionCrow", ['index']=15, ['level']=24},
    [17166352] = {['id']=17166352, ['name']="CarrionCrow", ['index']=16, ['level']=22},
    [17166458] = {['id']=17166458, ['name']="TinyLycopodium", ['index']=122, ['level']=10},
    [17166459] = {['id']=17166459, ['name']="TinyLycopodium", ['index']=123, ['level']=10},
    [17166461] = {['id']=17166461, ['name']="TinyLycopodium", ['index']=125, ['level']=12},
    [17166466] = {['id']=17166466, ['name']="TinyLycopodium", ['index']=130, ['level']=11},
    [17166467] = {['id']=17166467, ['name']="TinyLycopodium", ['index']=131, ['level']=10},
    [17166475] = {['id']=17166475, ['name']="TinyLycopodium", ['index']=139, ['level']=10},
    [17166476] = {['id']=17166476, ['name']="TinyLycopodium", ['index']=140, ['level']=12},
    [17166479] = {['id']=17166479, ['name']="TinyLycopodium", ['index']=143, ['level']=10},
    [17166480] = {['id']=17166480, ['name']="TinyLycopodium", ['index']=144, ['level']=12},
    [17166498] = {['id']=17166498, ['name']="TinyLycopodium", ['index']=162, ['level']=12},
    [17166647] = {['id']=17166647, ['name']="SavannaRarab", ['index']=311, ['level']=13},
    [17166648] = {['id']=17166648, ['name']="SavannaRarab", ['index']=312, ['level']=14},
    [17166650] = {['id']=17166650, ['name']="SavannaRarab", ['index']=314, ['level']=15},
    [17166651] = {['id']=17166651, ['name']="Bumblebee", ['index']=315, ['level']=15},
    [17166652] = {['id']=17166652, ['name']="Bumblebee", ['index']=316, ['level']=15},
    [17166653] = {['id']=17166653, ['name']="Bumblebee", ['index']=317, ['level']=16},
    [17166654] = {['id']=17166654, ['name']="Bumblebee", ['index']=318, ['level']=15},
    [17166696] = {['id']=17166696, ['name']="Pixie", ['index']=360, ['level']=52},
    [17166854] = {['id']=17166854, ['name']="AlliedMantelet", ['index']=518, ['level']=50},
    [17166855] = {['id']=17166855, ['name']="AlliedMantelet", ['index']=519, ['level']=50},
    [17166856] = {['id']=17166856, ['name']="AlliedMantelet", ['index']=520, ['level']=50},
    [17166857] = {['id']=17166857, ['name']="AlliedMantelet", ['index']=521, ['level']=50},
    [17166858] = {['id']=17166858, ['name']="AlliedMantelet", ['index']=522, ['level']=50},
    [17166859] = {['id']=17166859, ['name']="AlliedMantelet", ['index']=523, ['level']=50},
    [17167170] = {['id']=17167170, ['name']="MhikLiusihlo,", ['index']=834, ['level']=0},
    [17167325] = {['id']=17167325, ['name']="SurvivalGuide", ['index']=989, ['level']=0},
    [17166344] = {['id']=17166344, ['name']="Rafflesia", ['index']=8, ['level']=50},
    [17166346] = {['id']=17166346, ['name']="Bumblebee", ['index']=10, ['level']=15},
    [17166389] = {['id']=17166389, ['name']="Crawler", ['index']=53, ['level']=19},
    [17166420] = {['id']=17166420, ['name']="SavannaRarab", ['index']=84, ['level']=14},
    [17166422] = {['id']=17166422, ['name']="SavannaRarab", ['index']=86, ['level']=15},
    [17166428] = {['id']=17166428, ['name']="SavannaRarab", ['index']=92, ['level']=14},
    [17166429] = {['id']=17166429, ['name']="SavannaRarab", ['index']=93, ['level']=13},
    [17166430] = {['id']=17166430, ['name']="SavannaRarab", ['index']=94, ['level']=14},
    [17166434] = {['id']=17166434, ['name']="Rafflesia", ['index']=98, ['level']=51},
    [17166435] = {['id']=17166435, ['name']="Rafflesia", ['index']=99, ['level']=49},
    [17166436] = {['id']=17166436, ['name']="Bumblebee", ['index']=100, ['level']=15},
    [17166437] = {['id']=17166437, ['name']="Bumblebee", ['index']=101, ['level']=15},
    [17166695] = {['id']=17166695, ['name']="Pixie", ['index']=359, ['level']=51},
    [17166421] = {['id']=17166421, ['name']="SavannaRarab", ['index']=85, ['level']=13},
    [17166521] = {['id']=17166521, ['name']="SavannaRarab", ['index']=185, ['level']=15},
    [17166518] = {['id']=17166518, ['name']="SavannaRarab", ['index']=182, ['level']=13},
    [17166519] = {['id']=17166519, ['name']="SavannaRarab", ['index']=183, ['level']=15},
    [17166387] = {['id']=17166387, ['name']="Crawler", ['index']=51, ['level']=19},
    [17166496] = {['id']=17166496, ['name']="TinyLycopodium", ['index']=160, ['level']=11},
    [17166397] = {['id']=17166397, ['name']="Crawler", ['index']=61, ['level']=19},
    [17166373] = {['id']=17166373, ['name']="Bumblebee", ['index']=37, ['level']=17},
    [17166683] = {['id']=17166683, ['name']="GoblinSkirmish", ['index']=347, ['level']=56},
    [17166411] = {['id']=17166411, ['name']="Bumblebee", ['index']=75, ['level']=15},
    [17166410] = {['id']=17166410, ['name']="Rafflesia", ['index']=74, ['level']=50},
    [17167194] = {['id']=17167194, ['name']="GateSentry", ['index']=858, ['level']=75},
    [17166367] = {['id']=17166367, ['name']="SavannaDhalmel", ['index']=31, ['level']=37},
